案類,發生日期,發生地點
毒品                          ,1040117,嘉義市西區
毒品                          ,1040117,台北市萬華區
毒品                          ,1040117,高雄市小港區
毒品                          ,1040117,新北市板橋區
毒品                          ,1040117,新北市板橋區
毒品                          ,1040117,台北市中山區
毒品                          ,1040117,台北市大安區
毒品                          ,1040117,台北市大安區
毒品                          ,1040117,台北市大安區
毒品                          ,1040117,屏東縣內埔鄉
毒品                          ,1040117,高雄市茄萣區
毒品                          ,1040117,新北市板橋區
毒品                          ,1040117,新北市板橋區
毒品                          ,1040117,新北市板橋區
毒品                          ,1040117,新北市板橋區
毒品                          ,1040117,新竹市北區
毒品                          ,1040117,桃園市八德區
毒品                          ,1040118,桃園市中壢區
毒品                          ,1040118,桃園市中壢區
毒品                          ,1040118,桃園市中壢區
毒品                          ,1040118,桃園市中壢區
毒品                          ,1040118,嘉義市西區
毒品                          ,1040118,台北市士林區
毒品                          ,1040118,雲林縣北港鎮
毒品                          ,1040118,屏東縣屏東市
毒品                          ,1040118,嘉義市東區
毒品                          ,1040118,台中市西區
毒品                          ,1040118,彰化縣埔心鄉
毒品                          ,1040118,台中市霧峰區
毒品                          ,1040118,台中市大里區
毒品                          ,1040118,高雄市橋頭區
毒品                          ,1040118,新竹市東區
毒品                          ,1040118,台南市安南區
毒品                          ,1040118,高雄市岡山區
毒品                          ,1040118,高雄市湖內區
毒品                          ,1040118,台北市士林區
毒品                          ,1040118,金門縣金湖鎮
毒品                          ,1040118,高雄市新興區
毒品                          ,1040118,苗栗縣頭份鎮
毒品                          ,1040118,新北市新莊區
毒品                          ,1040118,屏東縣屏東市
毒品                          ,1040118,新北市中和區
毒品                          ,1040118,台北市中正區
毒品                          ,1040118,新北市三重區
毒品                          ,1040118,彰化縣鹿港鎮
毒品                          ,1040118,嘉義市東區
毒品                          ,1040118,南投縣草屯鎮
毒品                          ,1040118,彰化縣鹿港鎮
毒品                          ,1040118,嘉義縣大林鎮
毒品                          ,1040118,新北市新店區
毒品                          ,1040118,新北市新店區
毒品                          ,1040118,屏東縣屏東市
毒品                          ,1040118,新北市泰山區
毒品                          ,1040118,屏東縣麟洛鄉
毒品                          ,1040118,南投縣埔里鎮
毒品                          ,1040118,台中市西屯區
毒品                          ,1040118,南投縣南投市
毒品                          ,1040118,新北市板橋區
毒品                          ,1040118,屏東縣九如鄉
毒品                          ,1040118,基隆市中正區
毒品                          ,1040118,屏東縣內埔鄉
毒品                          ,1040118,新北市五股區
毒品                          ,1040118,新北市五股區
毒品                          ,1040118,新北市板橋區
毒品                          ,1040118,台北市中山區
毒品                          ,1040118,高雄市新興區
毒品                          ,1040118,雲林縣斗南鎮
毒品                          ,1040118,新北市雙溪區
毒品                          ,1040118,桃園市龜山區
毒品                          ,1040118,台南市仁德區
毒品                          ,1040118,苗栗縣頭份鎮
毒品                          ,1040118,桃園市新屋區
毒品                          ,1040118,屏東縣潮州鎮
毒品                          ,1040118,台北市中山區
毒品                          ,1040118,台北市大安區
毒品                          ,1040118,新北市新莊區
毒品                          ,1040118,桃園市龜山區
毒品                          ,1040118,高雄市小港區
毒品                          ,1040118,基隆市信義區
毒品                          ,1040118,新北市板橋區
毒品                          ,1040118,桃園市桃園區
毒品                          ,1040118,桃園市桃園區
毒品                          ,1040118,苗栗縣後龍鎮
毒品                          ,1040118,新北市三重區
毒品                          ,1040118,新北市三重區
毒品                          ,1040118,新北市三重區
毒品                          ,1040118,新北市三重區
毒品                          ,1040118,新北市三重區
毒品                          ,1040119,新北市三重區
毒品                          ,1040119,台北市大安區
毒品                          ,1040119,屏東縣屏東市
毒品                          ,1040119,新北市雙溪區
毒品                          ,1040119,台北市大同區
毒品                          ,1040119,高雄市新興區
毒品                          ,1040119,新北市板橋區
毒品                          ,1040119,台北市士林區
毒品                          ,1040119,台北市大安區
毒品                          ,1040119,宜蘭縣蘇澳鎮
毒品                          ,1040119,台中市西屯區
毒品                          ,1040119,彰化縣田中鎮
毒品                          ,1040119,新北市三峽區
毒品                          ,1040119,新北市林口區
毒品                          ,1040119,花蓮縣花蓮市
毒品                          ,1040119,屏東縣萬丹鄉
毒品                          ,1040119,屏東縣萬丹鄉
毒品                          ,1040119,屏東縣三地門鄉
毒品                          ,1040119,屏東縣三地門鄉
毒品                          ,1040119,台北市萬華區
毒品                          ,1040119,桃園市龜山區
毒品                          ,1040119,基隆市暖暖區
毒品                          ,1040119,屏東縣新園鄉
毒品                          ,1040119,台北市大同區
毒品                          ,1040119,嘉義縣朴子市
毒品                          ,1040119,嘉義縣朴子市
毒品                          ,1040119,桃園市中壢區
毒品                          ,1040119,基隆市中山區
毒品                          ,1040119,台中市沙鹿區
毒品                          ,1040119,桃園市桃園區
毒品                          ,1040119,桃園市桃園區
毒品                          ,1040119,高雄市林園區
毒品                          ,1040119,嘉義縣水上鄉
毒品                          ,1040119,新北市三峽區
毒品                          ,1040119,桃園市中壢區
毒品                          ,1040119,新北市石碇區
毒品                          ,1040119,台中市東區
毒品                          ,1040119,台南市北區
毒品                          ,1040119,新北市五股區
毒品                          ,1040119,新北市板橋區
毒品                          ,1040119,新北市三重區
毒品                          ,1040119,台中市神岡區
毒品                          ,1040119,台中市中區
毒品                          ,1040119,新北市樹林區
毒品                          ,1040119,台北市南港區
毒品                          ,1040119,新北市汐止區
毒品                          ,1040119,屏東縣屏東市
毒品                          ,1040119,南投縣中寮鄉
毒品                          ,1040119,基隆市安樂區
毒品                          ,1040119,苗栗縣頭份鎮
毒品                          ,1040119,屏東縣屏東市
毒品                          ,1040119,高雄市大社區
毒品                          ,1040119,台南市將軍區
毒品                          ,1040119,彰化縣員林鎮
毒品                          ,1040119,嘉義市西區
毒品                          ,1040119,新北市樹林區
毒品                          ,1040119,嘉義市東區
毒品                          ,1040119,台中市沙鹿區
毒品                          ,1040119,雲林縣虎尾鎮
毒品                          ,1040119,彰化縣田尾鄉
毒品                          ,1040119,台中市太平區
毒品                          ,1040119,高雄市仁武區
毒品                          ,1040119,彰化縣員林鎮
毒品                          ,1040119,新竹市北區
毒品                          ,1040119,台北市萬華區
毒品                          ,1040119,台中市外埔區
毒品                          ,1040119,南投縣南投市
毒品                          ,1040119,桃園市中壢區
毒品                          ,1040119,桃園市龍潭區
毒品                          ,1040119,台北市中山區
毒品                          ,1040119,彰化縣永靖鄉
毒品                          ,1040119,高雄市鼓山區
毒品                          ,1040119,南投縣中寮鄉
毒品                          ,1040119,新北市八里區
毒品                          ,1040119,新北市八里區
毒品                          ,1040119,新北市八里區
毒品                          ,1040119,台中市東區
毒品                          ,1040119,新北市土城區
毒品                          ,1040119,花蓮縣花蓮市
毒品                          ,1040119,高雄市阿蓮區
毒品                          ,1040119,高雄市鹽埕區
毒品                          ,1040119,高雄市阿蓮區
毒品                          ,1040119,台中市清水區
毒品                          ,1040119,宜蘭縣三星鄉
毒品                          ,1040119,桃園市八德區
毒品                          ,1040119,基隆市中正區
毒品                          ,1040119,屏東縣屏東市
毒品                          ,1040119,屏東縣長治鄉
毒品                          ,1040119,桃園市桃園區
毒品                          ,1040119,桃園市桃園區
毒品                          ,1040119,桃園市桃園區
毒品                          ,1040119,高雄市苓雅區
毒品                          ,1040119,高雄市苓雅區
毒品                          ,1040119,桃園市中壢區
毒品                          ,1040119,新竹縣竹北市
毒品                          ,1040119,基隆市中正區
毒品                          ,1040119,台中市梧棲區
毒品                          ,1040119,高雄市苓雅區
毒品                          ,1040119,基隆市中正區
毒品                          ,1040119,基隆市七堵區
毒品                          ,1040119,嘉義縣東石鄉
毒品                          ,1040119,高雄市林園區
毒品                          ,1040119,彰化縣和美鎮
毒品                          ,1040119,新竹縣竹東鎮
毒品                          ,1040119,新北市五股區
毒品                          ,1040119,屏東縣南州鄉
毒品                          ,1040119,台南市永康區
毒品                          ,1040119,台北市萬華區
毒品                          ,1040119,桃園市八德區
毒品                          ,1040119,新北市三重區
毒品                          ,1040119,高雄市新興區
毒品                          ,1040119,新北市三重區
毒品                          ,1040120,彰化縣埔心鄉
毒品                          ,1040120,高雄市楠梓區
毒品                          ,1040120,台南市新市區
毒品                          ,1040120,新北市三重區
毒品                          ,1040120,台中市沙鹿區
毒品                          ,1040120,台中市西屯區
毒品                          ,1040120,新北市土城區
毒品                          ,1040120,新北市土城區
毒品                          ,1040120,台中市大里區
毒品                          ,1040120,基隆市七堵區
毒品                          ,1040120,台北市松山區
毒品                          ,1040120,高雄市鼓山區
毒品                          ,1040120,宜蘭縣蘇澳鎮
毒品                          ,1040120,嘉義市西區
毒品                          ,1040120,南投縣鹿谷鄉
毒品                          ,1040120,台北市士林區
毒品                          ,1040120,台南市中西區
毒品                          ,1040120,高雄市仁武區
毒品                          ,1040120,新北市中和區
毒品                          ,1040120,新北市新莊區
毒品                          ,1040120,高雄市鼓山區
毒品                          ,1040120,屏東縣潮州鎮
毒品                          ,1040120,台北市士林區
毒品                          ,1040120,台北市士林區
毒品                          ,1040120,台北市士林區
毒品                          ,1040120,台北市北投區
毒品                          ,1040120,彰化縣和美鎮
毒品                          ,1040120,雲林縣麥寮鄉
毒品                          ,1040120,台北市內湖區
毒品                          ,1040120,基隆市中山區
毒品                          ,1040120,台北市萬華區
毒品                          ,1040120,高雄市大寮區
毒品                          ,1040120,高雄市大寮區
毒品                          ,1040120,高雄市大寮區
毒品                          ,1040120,新竹市北區
毒品                          ,1040120,苗栗縣通霄鎮
毒品                          ,1040120,台中市北屯區
毒品                          ,1040120,高雄市旗津區
毒品                          ,1040120,新竹縣竹東鎮
毒品                          ,1040120,彰化縣和美鎮
毒品                          ,1040120,台中市霧峰區
毒品                          ,1040120,新北市三峽區
毒品                          ,1040120,屏東縣長治鄉
毒品                          ,1040120,台中市沙鹿區
毒品                          ,1040120,桃園市龍潭區
毒品                          ,1040120,新北市三重區
毒品                          ,1040120,台北市松山區
毒品                          ,1040120,桃園市桃園區
毒品                          ,1040120,新北市三重區
毒品                          ,1040120,高雄市苓雅區
毒品                          ,1040120,彰化縣鹿港鎮
毒品                          ,1040120,新北市鶯歌區
毒品                          ,1040120,新北市中和區
毒品                          ,1040120,新北市土城區
毒品                          ,1040120,台北市內湖區
毒品                          ,1040120,台南市左鎮區
毒品                          ,1040120,台中市大肚區
毒品                          ,1040120,彰化縣埔心鄉
毒品                          ,1040120,新北市淡水區
毒品                          ,1040120,新北市新莊區
毒品                          ,1040120,基隆市中山區
毒品                          ,1040120,新北市中和區
毒品                          ,1040120,台北市北投區
毒品                          ,1040120,新北市樹林區
毒品                          ,1040120,桃園市八德區
毒品                          ,1040120,新北市中和區
毒品                          ,1040120,台中市沙鹿區
毒品                          ,1040120,彰化縣員林鎮
毒品                          ,1040120,基隆市仁愛區
毒品                          ,1040120,新北市三重區
毒品                          ,1040120,彰化縣北斗鎮
毒品                          ,1040120,宜蘭縣蘇澳鎮
毒品                          ,1040120,新竹市東區
毒品                          ,1040120,台南市左鎮區
毒品                          ,1040120,彰化縣田中鎮
毒品                          ,1040120,新北市土城區
毒品                          ,1040120,台北市萬華區
毒品                          ,1040120,台北市萬華區
毒品                          ,1040120,南投縣埔里鎮
毒品                          ,1040120,南投縣埔里鎮
毒品                          ,1040120,台中市豐原區
毒品                          ,1040120,台中市豐原區
毒品                          ,1040120,桃園市中壢區
毒品                          ,1040120,新北市新莊區
毒品                          ,1040120,新北市新莊區
毒品                          ,1040120,新北市新莊區
毒品                          ,1040120,屏東縣東港鎮
毒品                          ,1040120,台北市大同區
毒品                          ,1040120,桃園市桃園區
毒品                          ,1040120,新北市板橋區
毒品                          ,1040120,新北市板橋區
毒品                          ,1040120,高雄市岡山區
毒品                          ,1040120,新北市板橋區
毒品                          ,1040120,基隆市安樂區
毒品                          ,1040120,基隆市信義區
毒品                          ,1040120,苗栗縣公館鄉
毒品                          ,1040120,桃園市桃園區
毒品                          ,1040120,桃園市桃園區
毒品                          ,1040120,彰化縣溪州鄉
毒品                          ,1040120,南投縣竹山鎮
毒品                          ,1040120,基隆市七堵區
毒品                          ,1040120,台中市北區
毒品                          ,1040120,新竹縣芎林鄉
毒品                          ,1040120,新竹縣芎林鄉
毒品                          ,1040120,高雄市左營區
毒品                          ,1040120,台南市東區
毒品                          ,1040120,台南市永康區
毒品                          ,1040120,台南市永康區
毒品                          ,1040120,新北市淡水區
毒品                          ,1040120,桃園市八德區
毒品                          ,1040120,台北市士林區
毒品                          ,1040120,新北市板橋區
毒品                          ,1040120,高雄市美濃區
毒品                          ,1040120,花蓮縣吉安鄉
毒品                          ,1040120,高雄市三民區
毒品                          ,1040120,屏東縣內埔鄉
毒品                          ,1040120,新北市樹林區
毒品                          ,1040120,台北市萬華區
毒品                          ,1040120,台中市潭子區
毒品                          ,1040120,台中市豐原區
毒品                          ,1040120,新竹市東區
毒品                          ,1040120,新北市板橋區
毒品                          ,1040120,彰化縣二水鄉
毒品                          ,1040120,屏東縣內埔鄉
毒品                          ,1040120,高雄市鳳山區
毒品                          ,1040120,新北市樹林區
毒品                          ,1040120,高雄市鳳山區
毒品                          ,1040120,台中市西屯區
毒品                          ,1040120,屏東縣屏東市
毒品                          ,1040120,新北市樹林區
毒品                          ,1040120,新北市蘆洲區
毒品                          ,1040120,新北市五股區
毒品                          ,1040120,新北市蘆洲區
毒品                          ,1040120,新竹縣竹東鎮
毒品                          ,1040120,桃園市龜山區
毒品                          ,1040120,基隆市仁愛區
毒品                          ,1040120,桃園市中壢區
毒品                          ,1040120,苗栗縣頭份鎮
毒品                          ,1040120,高雄市苓雅區
毒品                          ,1040120,新北市三重區
毒品                          ,1040120,台北市中山區
毒品                          ,1040120,台北市中山區
毒品                          ,1040120,台北市萬華區
毒品                          ,1040120,高雄市三民區
毒品                          ,1040120,台中市大甲區
毒品                          ,1040120,雲林縣四湖鄉
毒品                          ,1040120,新竹市北區
毒品                          ,1040121,高雄市三民區
毒品                          ,1040121,高雄市苓雅區
毒品                          ,1040121,基隆市七堵區
毒品                          ,1040121,苗栗縣公館鄉
毒品                          ,1040121,台北市中山區
毒品                          ,1040121,高雄市三民區
毒品                          ,1040121,台中市大肚區
毒品                          ,1040121,新北市蘆洲區
毒品                          ,1040121,新北市蘆洲區
毒品                          ,1040121,新北市蘆洲區
毒品                          ,1040121,新北市中和區
毒品                          ,1040121,高雄市岡山區
毒品                          ,1040121,苗栗縣通霄鎮
毒品                          ,1040121,台北市士林區
毒品                          ,1040121,彰化縣埤頭鄉
毒品                          ,1040121,基隆市暖暖區
毒品                          ,1040121,彰化縣田中鎮
毒品                          ,1040121,新北市中和區
毒品                          ,1040121,彰化縣員林鎮
毒品                          ,1040121,屏東縣屏東市
毒品                          ,1040121,桃園市平鎮區
毒品                          ,1040121,新北市瑞芳區
毒品                          ,1040121,新北市土城區
毒品                          ,1040121,桃園市中壢區
毒品                          ,1040121,新北市土城區
毒品                          ,1040121,新北市土城區
毒品                          ,1040121,南投縣草屯鎮
毒品                          ,1040121,台中市北區
毒品                          ,1040121,台中市大里區
毒品                          ,1040121,台南市永康區
毒品                          ,1040121,新北市板橋區
毒品                          ,1040121,台南市東區
毒品                          ,1040121,桃園市龍潭區
毒品                          ,1040121,彰化縣員林鎮
毒品                          ,1040121,台北市萬華區
毒品                          ,1040121,台中市大里區
毒品                          ,1040121,桃園市中壢區
毒品                          ,1040121,彰化縣永靖鄉
毒品                          ,1040121,台北市北投區
毒品                          ,1040121,台中市大里區
毒品                          ,1040121,新北市林口區
毒品                          ,1040121,嘉義市東區
毒品                          ,1040121,新北市三峽區
毒品                          ,1040121,桃園市桃園區
毒品                          ,1040121,桃園市桃園區
毒品                          ,1040121,桃園市桃園區
毒品                          ,1040121,桃園市桃園區
毒品                          ,1040121,台中市梧棲區
毒品                          ,1040121,台北市中山區
毒品                          ,1040121,新北市林口區
毒品                          ,1040121,苗栗縣公館鄉
毒品                          ,1040121,新北市新莊區
毒品                          ,1040121,台中市梧棲區
毒品                          ,1040121,高雄市橋頭區
毒品                          ,1040121,彰化縣埔心鄉
毒品                          ,1040121,新北市三重區
毒品                          ,1040121,新北市三重區
毒品                          ,1040121,新竹市
毒品                          ,1040121,新北市新莊區
毒品                          ,1040121,屏東縣麟洛鄉
毒品                          ,1040121,台中市大肚區
毒品                          ,1040121,新北市蘆洲區
毒品                          ,1040121,南投縣草屯鎮
毒品                          ,1040121,台中市梧棲區
毒品                          ,1040121,台北市士林區
毒品                          ,1040121,基隆市中山區
毒品                          ,1040121,台中市沙鹿區
毒品                          ,1040121,新北市永和區
毒品                          ,1040121,高雄市苓雅區
毒品                          ,1040121,台南市安南區
毒品                          ,1040121,高雄市小港區
毒品                          ,1040121,宜蘭縣員山鄉
毒品                          ,1040121,台南市東區
毒品                          ,1040121,台南市東區
毒品                          ,1040121,高雄市大樹區
毒品                          ,1040121,屏東縣屏東市
毒品                          ,1040121,屏東縣潮州鎮
毒品                          ,1040121,台北市信義區
毒品                          ,1040121,新北市蘆洲區
毒品                          ,1040121,桃園市龜山區
毒品                          ,1040121,台中市西屯區
毒品                          ,1040121,新北市中和區
毒品                          ,1040121,新北市三重區
毒品                          ,1040121,屏東縣屏東市
毒品                          ,1040121,台中市太平區
毒品                          ,1040121,台南市東區
毒品                          ,1040121,新竹縣竹北市
毒品                          ,1040121,台東縣台東市
毒品                          ,1040121,台北市北投區
毒品                          ,1040121,新北市蘆洲區
毒品                          ,1040121,台北市北投區
毒品                          ,1040121,桃園市龍潭區
毒品                          ,1040121,嘉義市西區
毒品                          ,1040121,高雄市鳳山區
毒品                          ,1040121,新北市板橋區
毒品                          ,1040121,南投縣埔里鎮
毒品                          ,1040121,台南市東區
毒品                          ,1040121,台中市沙鹿區
毒品                          ,1040121,台北市文山區
毒品                          ,1040121,台中市龍井區
毒品                          ,1040121,彰化縣和美鎮
毒品                          ,1040121,雲林縣麥寮鄉
毒品                          ,1040121,高雄市小港區
毒品                          ,1040121,高雄市三民區
毒品                          ,1040121,高雄市新興區
毒品                          ,1040121,南投縣南投市
毒品                          ,1040121,南投縣南投市
毒品                          ,1040121,屏東縣潮州鎮
毒品                          ,1040121,台中市北屯區
毒品                          ,1040121,嘉義縣鹿草鄉
毒品                          ,1040121,新北市新莊區
毒品                          ,1040121,高雄市左營區
毒品                          ,1040121,高雄市左營區
毒品                          ,1040121,桃園市中壢區
毒品                          ,1040121,台南市麻豆區
毒品                          ,1040121,基隆市仁愛區
毒品                          ,1040121,新北市中和區
毒品                          ,1040121,彰化縣埤頭鄉
毒品                          ,1040121,新北市三重區
毒品                          ,1040121,台中市大肚區
毒品                          ,1040121,屏東縣內埔鄉
毒品                          ,1040121,台北市士林區
毒品                          ,1040121,台北市士林區
毒品                          ,1040122,屏東縣東港鎮
毒品                          ,1040122,台中市南屯區
毒品                          ,1040122,台南市安南區
毒品                          ,1040122,新北市三重區
毒品                          ,1040122,台南市仁德區
毒品                          ,1040122,新北市土城區
毒品                          ,1040122,新北市汐止區
毒品                          ,1040122,台南市仁德區
毒品                          ,1040122,桃園市桃園區
毒品                          ,1040122,台中市大里區
毒品                          ,1040122,嘉義縣六腳鄉
毒品                          ,1040122,台南市關廟區
毒品                          ,1040122,彰化縣社頭鄉
毒品                          ,1040122,新北市泰山區
毒品                          ,1040122,台南市仁德區
毒品                          ,1040122,高雄市新興區
毒品                          ,1040122,雲林縣虎尾鎮
毒品                          ,1040122,雲林縣四湖鄉
毒品                          ,1040122,高雄市小港區
毒品                          ,1040122,台北市中山區
毒品                          ,1040122,台北市中山區
毒品                          ,1040122,台北市中山區
毒品                          ,1040122,新竹縣竹北市
毒品                          ,1040122,新北市板橋區
毒品                          ,1040122,彰化縣員林鎮
毒品                          ,1040122,台中市大肚區
毒品                          ,1040122,台南市仁德區
毒品                          ,1040122,屏東縣里港鄉
毒品                          ,1040122,彰化縣員林鎮
毒品                          ,1040122,彰化縣永靖鄉
毒品                          ,1040122,台北市士林區
毒品                          ,1040122,基隆市暖暖區
毒品                          ,1040122,基隆市七堵區
毒品                          ,1040122,基隆市七堵區
毒品                          ,1040122,桃園市龜山區
毒品                          ,1040122,新竹縣新豐鄉
毒品                          ,1040122,桃園市桃園區
毒品                          ,1040122,桃園市桃園區
毒品                          ,1040122,台北市中正區
毒品                          ,1040122,台北市內湖區
毒品                          ,1040122,台北市南港區
毒品                          ,1040122,台北市南港區
毒品                          ,1040122,新北市土城區
毒品                          ,1040122,新北市土城區
毒品                          ,1040122,新竹市香山區
毒品                          ,1040122,彰化縣芳苑鄉
毒品                          ,1040122,基隆市中正區
毒品                          ,1040122,台南市東區
毒品                          ,1040122,台中市西區
毒品                          ,1040122,新北市三重區
毒品                          ,1040122,新北市板橋區
毒品                          ,1040122,嘉義市西區
毒品                          ,1040122,基隆市中正區
毒品                          ,1040122,新竹縣竹東鎮
毒品                          ,1040122,雲林縣西螺鎮
毒品                          ,1040122,彰化縣員林鎮
毒品                          ,1040122,台北市中山區
毒品                          ,1040122,新北市永和區
毒品                          ,1040122,新北市新店區
毒品                          ,1040122,新北市樹林區
毒品                          ,1040122,台南市永康區
毒品                          ,1040122,台北市萬華區
毒品                          ,1040122,彰化縣線西鄉
毒品                          ,1040122,台北市信義區
毒品                          ,1040122,花蓮縣吉安鄉
毒品                          ,1040122,台中市北屯區
毒品                          ,1040122,台南市關廟區
毒品                          ,1040122,屏東縣潮州鎮
毒品                          ,1040122,宜蘭縣五結鄉
毒品                          ,1040122,雲林縣斗六市
毒品                          ,1040122,台中市霧峰區
毒品                          ,1040122,彰化縣員林鎮
毒品                          ,1040122,台中市沙鹿區
毒品                          ,1040122,新北市三重區
毒品                          ,1040122,嘉義市西區
毒品                          ,1040122,台南市仁德區
毒品                          ,1040122,台中市大里區
毒品                          ,1040122,台南市仁德區
毒品                          ,1040122,桃園市中壢區
毒品                          ,1040122,苗栗縣大湖鄉
毒品                          ,1040122,台北市文山區
毒品                          ,1040122,台南市楠西區
毒品                          ,1040122,台南市永康區
毒品                          ,1040122,新北市三重區
毒品                          ,1040122,高雄市新興區
毒品                          ,1040122,基隆市中山區
毒品                          ,1040122,屏東縣枋寮鄉
毒品                          ,1040122,基隆市中山區
毒品                          ,1040122,台南市東區
毒品                          ,1040122,新北市永和區
毒品                          ,1040122,南投縣草屯鎮
毒品                          ,1040123,新北市三重區
毒品                          ,1040123,基隆市仁愛區
毒品                          ,1040123,基隆市仁愛區
毒品                          ,1040123,基隆市仁愛區
毒品                          ,1040123,台北市萬華區
毒品                          ,1040123,彰化縣田尾鄉
毒品                          ,1040123,桃園市桃園區
毒品                          ,1040123,屏東縣屏東市
毒品                          ,1040123,台南市關廟區
毒品                          ,1040123,台南市關廟區
毒品                          ,1040123,嘉義市西區
毒品                          ,1040123,嘉義市西區
毒品                          ,1040123,花蓮縣吉安鄉
毒品                          ,1040123,台中市大里區
毒品                          ,1040123,台南市北區
毒品                          ,1040123,嘉義市西區
毒品                          ,1040123,新北市三重區
毒品                          ,1040123,台北市士林區
毒品                          ,1040123,新北市中和區
毒品                          ,1040123,宜蘭縣冬山鄉
毒品                          ,1040123,新北市中和區
毒品                          ,1040123,南投縣鹿谷鄉
毒品                          ,1040123,高雄市湖內區
毒品                          ,1040123,新北市樹林區
毒品                          ,1040123,基隆市信義區
毒品                          ,1040123,屏東縣高樹鄉
毒品                          ,1040123,雲林縣台西鄉
毒品                          ,1040123,新北市中和區
毒品                          ,1040123,雲林縣麥寮鄉
毒品                          ,1040123,新竹市北區
毒品                          ,1040123,新北市中和區
毒品                          ,1040123,嘉義市西區
毒品                          ,1040123,宜蘭縣礁溪鄉
毒品                          ,1040123,高雄市阿蓮區
毒品                          ,1040123,宜蘭縣宜蘭市
毒品                          ,1040123,高雄市路竹區
毒品                          ,1040123,雲林縣麥寮鄉
毒品                          ,1040123,屏東縣里港鄉
毒品                          ,1040123,台北市松山區
毒品                          ,1040123,台北市大安區
毒品                          ,1040123,高雄市林園區
毒品                          ,1040123,台北市內湖區
毒品                          ,1040123,高雄市新興區
毒品                          ,1040123,新北市淡水區
毒品                          ,1040123,台北市中山區
毒品                          ,1040123,屏東縣屏東市
毒品                          ,1040123,新北市五股區
毒品                          ,1040123,新北市蘆洲區
毒品                          ,1040123,台北市士林區
毒品                          ,1040123,彰化縣芬園鄉
毒品                          ,1040123,台北市中山區
毒品                          ,1040123,台北市中山區
毒品                          ,1040123,台中市潭子區
毒品                          ,1040123,台中市龍井區
毒品                          ,1040123,高雄市三民區
毒品                          ,1040123,高雄市梓官區
毒品                          ,1040123,高雄市彌陀區
毒品                          ,1040123,桃園市桃園區
毒品                          ,1040123,新北市中和區
毒品                          ,1040123,新北市中和區
毒品                          ,1040123,基隆市仁愛區
毒品                          ,1040123,新北市中和區
毒品                          ,1040123,新北市永和區
毒品                          ,1040123,屏東縣潮州鎮
毒品                          ,1040123,新北市三重區
毒品                          ,1040123,新北市蘆洲區
毒品                          ,1040123,台中市大里區
毒品                          ,1040123,桃園市中壢區
毒品                          ,1040123,台北市中山區
毒品                          ,1040123,嘉義縣水上鄉
毒品                          ,1040123,新北市三重區
毒品                          ,1040123,新北市蘆洲區
毒品                          ,1040123,嘉義市東區
毒品                          ,1040123,屏東縣佳冬鄉
毒品                          ,1040123,台南市永康區
毒品                          ,1040123,新北市三重區
毒品                          ,1040123,桃園市八德區
毒品                          ,1040123,新北市三重區
毒品                          ,1040124,新北市五股區
毒品                          ,1040124,新北市板橋區
毒品                          ,1040124,台北市中山區
毒品                          ,1040124,台中市北區
毒品                          ,1040124,彰化縣伸港鄉
毒品                          ,1040124,新北市新莊區
毒品                          ,1040124,桃園市桃園區
毒品                          ,1040124,基隆市安樂區
毒品                          ,1040124,台北市中山區
毒品                          ,1040124,雲林縣斗六市
毒品                          ,1040124,雲林縣斗六市
毒品                          ,1040124,南投縣竹山鎮
毒品                          ,1040124,台南市安南區
毒品                          ,1040124,嘉義市西區
毒品                          ,1040124,新竹縣竹東鎮
毒品                          ,1040124,新北市樹林區
毒品                          ,1040124,屏東縣潮州鎮
毒品                          ,1040124,新竹縣新豐鄉
毒品                          ,1040124,基隆市仁愛區
毒品                          ,1040124,彰化縣芬園鄉
毒品                          ,1040124,彰化縣芬園鄉
毒品                          ,1040124,彰化縣彰化市
毒品                          ,1040124,台中市西屯區
毒品                          ,1040124,高雄市前金區
毒品                          ,1040124,嘉義縣民雄鄉
毒品                          ,1040124,高雄市大寮區
毒品                          ,1040124,新北市土城區
毒品                          ,1040124,新北市板橋區
毒品                          ,1040124,高雄市路竹區
毒品                          ,1040124,桃園市中壢區
毒品                          ,1040124,屏東縣鹽埔鄉
毒品                          ,1040124,彰化縣秀水鄉
毒品                          ,1040124,新北市汐止區
毒品                          ,1040124,屏東縣潮州鎮
毒品                          ,1040124,台南市北區
毒品                          ,1040124,台南市北區
毒品                          ,1040124,桃園市桃園區
毒品                          ,1040124,嘉義縣民雄鄉
毒品                          ,1040124,高雄市杉林區
毒品                          ,1040124,高雄市鳳山區
毒品                          ,1040124,彰化縣溪湖鎮
毒品                          ,1040124,雲林縣麥寮鄉
毒品                          ,1040124,新北市三重區
毒品                          ,1040124,桃園市大溪區
毒品                          ,1040124,彰化縣和美鎮
毒品                          ,1040124,台中市南區
毒品                          ,1040124,台北市信義區
毒品                          ,1040124,桃園市大園區
毒品                          ,1040124,宜蘭縣礁溪鄉
毒品                          ,1040124,高雄市三民區
毒品                          ,1040124,台中市大里區
毒品                          ,1040124,屏東縣南州鄉
毒品                          ,1040124,南投縣名間鄉
毒品                          ,1040124,新北市三重區
毒品                          ,1040124,台南市關廟區
毒品                          ,1040124,新北市樹林區
毒品                          ,1040124,新北市永和區
毒品                          ,1040124,新北市永和區
毒品                          ,1040124,高雄市鳳山區
毒品                          ,1040124,基隆市仁愛區
毒品                          ,1040124,台中市沙鹿區
毒品                          ,1040124,彰化縣溪州鄉
